2560;;;
2559;;;
3779;;;
2247;;;
2716;;;
3325;;;
3465;;;
3622;;;
3825;;;
2941;;;
3262;;;
3309;;;
3279;;;
3732;;;
3138;;;
3465;;;
3497;;;
2450;;;
2060;;;
3481;;;
2653;;;
2919;;;
2981;;;
3637;;;
2528;;;
3341;;;
3263;;;
2419;;;
2528;;;
2106;;;
3653;;;
2497;;;
2372;;;
3294;;;
2951;;;
3638;;;
2817;;;
3185;;;
3106;;;
3590;;;
2809;;;
2434;;;
3278;;;
3122;;;
3106;;;
2794;;;
2450;;;
3684;;;
2013;;;
3185;;;
3215;;;
2684;;;
2387;;;
2934;;;
2856;;;
2575;;;
3247;;;
3356;;;
3075;;;
2434;;;
3060;;;
3872;;;
2388;;;
3497;;;
3388;;;
2246;;;
2512;;;
2997;;;
3200;;;
2044;;;
2278;;;
2466;;;
3606;;;
2762;;;
3528;;;
3419;;;
2668;;;
3294;;;
2559;;;
3419;;;
3684;;;
2435;;;
2215;;;
3498;;;
2919;;;
3340;;;
3606;;;
2450;;;
3871;;;
3185;;;
2419;;;
2715;;;
2356;;;
3200;;;
2950;;;
3560;;;
2606;;;
2482;;;
3497;;;
2372;;;
2622;;;
3075;;;
2388;;;
3043;;;
2169;;;
3294;;;
2341;;;
3607;;;
3075;;;
2481;;;
3560;;;
3841;;;
3450;;;
3497;;;
3622;;;
3888;;;
3216;;;
2638;;;
2747;;;
2841;;;
2028;;;
2528;;;
2310;;;
3809;;;
2747;;;
2700;;;
2919;;;
2888;;;
2887;;;
3575;;;
2466;;;
2122;;;
3653;;;
2965;;;
2090;;;
2356;;;
3575;;;
3122;;;
3278;;;
3387;;;
2153;;;
3247;;;
3090;;;
3340;;;
3372;;;
3310;;;
2700;;;
3107;;;
3559;;;
3184;;;
2575;;;
3434;;;
3919;;;
2746;;;
2216;;;
2419;;;
2043;;;
2559;;;
2872;;;
2247;;;
3872;;;
2232;;;
3262;;;
2293;;;
3372;;;
2872;;;
3185;;;
2809;;;
3825;;;
3904;;;
2950;;;
2950;;;
4185;;;
2575;;;
3653;;;
4513;;;
3059;;;
3340;;;
2012;;;
3590;;;
3497;;;
2622;;;
2607;;;
2341;;;
2606;;;
3356;;;
3997;;;
2325;;;
2918;;;
2481;;;
3996;;;
3231;;;
3325;;;
2965;;;
2497;;;
2325;;;
3825;;;
2559;;;
3090;;;
2653;;;
3122;;;
3216;;;
2732;;;
2278;;;
3247;;;
2435;;;
2809;;;
2731;;;
2763;;;
2653;;;
2638;;;
1997;;;
2293;;;
3606;;;
3231;;;
2794;;;
2825;;;
3544;;;
2232;;;
3356;;;
4138;;;
3387;;;
2841;;;
3107;;;
2372;;;
3232;;;
3841;;;
3778;;;
2138;;;
2731;;;
3372;;;
3262;;;
2653;;;
3185;;;
2606;;;
3529;;;
3294;;;
3825;;;
3794;;;
2403;;;
3012;;;
3590;;;
3466;;;
2387;;;
2982;;;
2700;;;
2731;;;
2559;;;
3153;;;
3052;;;
3168;;;
2778;;;
3138;;;
3262;;;
3481;;;
3559;;;
2294;;;
3825;;;
2028;;;
4466;;;
3340;;;
3700;;;
3341;;;
3840;;;
2122;;;
3231;;;
2122;;;
3950;;;
3669;;;
2981;;;
3043;;;
2747;;;
2716;;;
3612;;;
2450;;;
3497;;;
3622;;;
2622;;;
2278;;;
2654;;;
2841;;;
2450;;;
2137;;;
2185;;;
3185;;;
2278;;;
2731;;;
2466;;;
2809;;;
3200;;;
2857;;;
3887;;;
3561;;;
3341;;;
1997;;;
2825;;;
2247;;;
2700;;;
3325;;;
2388;;;
3357;;;
2481;;;
3200;;;
3746;;;
3357;;;
4122;;;
3294;;;
3496;;;
2825;;;
2731;;;
2202;;;
3482;;;
3669;;;
2200;;;
2137;;;
2700;;;
3247;;;
2231;;;
2544;;;
3294;;;
2153;;;
2966;;;
3278;;;
2888;;;
3826;;;
4184;;;
3216;;;
3591;;;
2263;;;
2060;;;
2091;;;
3872;;;
2122;;;
2513;;;
2262;;;
2435;;;
3309;;;
2403;;;
2059;;;
2825;;;
2372;;;
2528;;;
3684;;;
